id,lotfrontage,lotarea,yearbuilt,yearremodadd,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,firstflrsf,secondflrsf,lowqualfinsf,grlivarea,garagearea,wooddecksf,openporchsf,enclosedporch,threeseasonporch,screenporch,poolarea,miscval,saleprice,mszoning_encoded,street_encoded,alley_encoded,lotshape_encoded,landcontour_encoded,utilities_encoded,lotconfig_encoded,landslope_encoded,neighborhood_encoded,condition1_encoded,condition2_encoded,bldgtype_encoded,housestyle_encoded,roofstyle_encoded,roofmatl_encoded,exterior1st_encoded,exterior2nd_encoded,masvnrtype_encoded,exterqual_encoded,extercond_encoded,foundation_encoded,bsmtqual_encoded,bsmtcond_encoded,bsmtexposure_encoded,bsmtfintype1_encoded,bsmtfintype2_encoded,heating_encoded,heatingqc_encoded,centralair_encoded,electrical_encoded,kitchenqual_encoded,functional_encoded,fireplacequ_encoded,garagetype_encoded,garageyrblt_encoded,garagefinish_encoded,garagequal_encoded,garagecond_encoded,paveddrive_encoded,poolqc_encoded,fence_encoded,miscfeature_encoded,saletype_encoded,salecondition_encoded,mssubclass_encoded,overallqual_encoded,overallcond_encoded,bsmtfullbath_encoded,bsmthalfbath_encoded,fullbath_encoded,halfbath_encoded,bedroomabvgr_encoded,kitchenabvgr_encoded,totrmsabvgrd_encoded,fireplaces_encoded,garagecars_encoded,mosold_encoded,yrsold_encoded
384,60,9000,1928,1950,0,0,0,784,784,784,0,0,784,360,0,0,91,0,0,0,0,76000.0,3,1,1,3,3,0,0,0,20,2,2,0,1,1,0,13,15,2,3,4,0,1,0,3,6,6,1,4,0,0,4,7,3,5,41,3,1,1,0,3,4,1,9,4,3,5,2,0,0,1,0,2,1,3,0,2,9,3
385,53,53107,1992,1992,0,985,0,595,1580,1079,874,0,1953,501,216,231,0,0,0,0,0,240000.0,4,1,1,1,2,0,0,1,4,1,2,0,5,1,0,6,6,2,2,4,2,2,4,0,2,6,1,0,1,4,2,7,1,1,83,0,5,5,2,3,4,1,9,4,5,5,4,1,0,2,1,3,1,7,2,2,5,1
386,43,3182,2004,2005,16,24,0,1232,1256,1269,0,0,1269,430,146,20,0,0,144,0,0,192000.0,4,1,1,3,3,0,4,0,0,2,2,4,2,1,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,5,1,95,0,5,5,2,3,4,1,9,4,11,7,4,0,0,2,0,2,1,4,1,2,3,4
387,58,8410,1910,1996,0,0,0,658,658,658,526,0,1184,0,0,151,0,0,0,0,0,81000.0,4,1,1,3,3,0,2,0,7,1,2,0,0,2,0,13,14,2,3,1,2,4,4,3,6,6,1,4,1,4,4,7,3,6,103,1,3,3,0,3,4,1,9,1,4,4,2,0,0,1,0,5,1,6,0,0,4,0
389,93,9382,1999,2000,125,0,0,1468,1468,1479,0,0,1479,577,120,25,0,0,0,0,0,191000.0,4,1,1,0,3,0,1,0,5,2,2,0,2,1,0,12,14,1,2,4,2,2,4,3,6,6,1,0,1,4,2,7,3,1,90,2,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,4,0,2,6,2
390,96,12474,2007,2008,272,1280,0,402,1682,1742,590,0,2332,846,196,134,0,0,0,0,0,426000.0,4,1,1,3,3,0,4,0,16,2,2,0,5,1,0,12,14,3,0,4,2,0,4,0,2,6,1,0,1,4,0,7,0,3,99,0,5,5,2,3,4,1,6,5,5,9,4,1,0,2,1,3,1,7,1,3,7,2
391,50,8405,1900,1950,0,241,391,229,861,961,406,0,1367,384,0,130,112,0,0,0,0,119000.0,4,1,0,3,3,0,4,0,7,2,2,0,0,1,0,8,8,2,3,4,0,4,1,3,5,1,1,0,1,4,4,7,3,5,69,3,5,5,2,3,2,1,9,4,4,4,7,1,0,1,0,4,1,5,0,1,3,2
392,71,12209,2001,2002,0,690,0,114,804,804,1157,0,1961,560,125,192,0,0,0,0,0,215000.0,4,1,1,0,3,0,1,0,11,2,2,0,5,1,0,12,14,2,3,4,2,0,4,3,0,6,1,0,1,4,2,7,5,3,92,0,5,5,2,3,4,1,9,4,5,5,4,1,0,2,1,3,1,5,1,2,5,3
393,65,8339,1959,1959,0,0,0,0,0,882,0,0,882,294,0,0,0,0,0,0,1200,106500.0,4,1,1,0,3,0,4,0,12,2,2,0,2,1,0,8,8,2,3,4,3,3,2,4,4,4,1,4,1,4,4,7,3,1,50,2,5,5,2,3,2,3,9,4,0,4,6,0,0,1,0,3,1,3,0,1,6,1
395,60,10134,1940,1950,0,0,0,735,735,735,299,0,1034,240,0,39,0,0,0,0,0,109000.0,4,1,1,3,3,0,4,0,17,2,2,0,0,1,0,8,8,2,3,4,1,4,4,3,6,6,1,2,1,0,4,7,3,5,32,3,5,5,2,3,4,1,9,4,4,4,5,0,0,1,0,2,1,3,0,1,6,1
396,68,9571,1956,1956,0,739,0,405,1144,1144,0,0,1144,596,44,0,0,0,0,0,0,129000.0,4,1,1,3,3,0,4,0,7,2,2,0,2,1,0,13,15,2,3,4,1,4,4,0,1,6,1,4,1,4,4,7,3,1,47,3,5,5,2,3,4,1,9,4,0,4,5,1,0,1,0,3,1,4,0,1,5,4
397,60,7200,1972,1972,0,777,0,117,894,894,0,0,894,600,215,0,0,0,0,0,0,123000.0,4,1,1,3,2,0,4,0,5,2,2,0,2,3,0,8,8,2,3,4,1,4,4,0,5,6,1,4,1,4,4,7,3,5,76,2,5,5,2,3,4,1,9,4,0,4,4,0,0,1,0,2,1,4,0,2,8,3
398,69,7590,1962,1962,288,540,0,324,864,876,936,0,1812,264,0,168,0,0,0,0,0,169500.0,4,1,1,3,3,0,4,0,12,4,2,0,5,1,0,12,14,1,3,4,1,4,4,3,0,6,1,4,1,4,4,7,5,1,53,2,5,5,2,3,4,1,9,4,5,4,4,0,0,2,0,4,1,6,1,1,6,1
400,65,8125,2006,2007,100,812,0,280,1092,1112,438,0,1550,438,0,168,0,0,0,0,0,241000.0,1,1,1,3,3,0,4,0,21,2,2,0,5,1,0,5,5,3,2,4,2,2,4,3,2,6,1,0,1,4,2,7,3,1,98,0,5,5,2,3,4,1,9,4,5,6,4,1,0,2,0,2,1,5,0,2,9,3
401,38,14963,1996,1996,0,786,0,474,1260,1288,0,0,1288,500,120,30,0,0,224,0,0,245500.0,4,1,1,1,3,0,4,0,24,2,2,4,2,1,0,3,3,2,2,4,2,2,4,3,2,6,1,0,1,4,0,7,2,1,87,0,5,5,2,3,4,1,9,4,11,7,4,1,0,1,1,1,1,2,2,2,11,2
402,65,8767,2005,2005,0,24,0,1286,1310,1310,0,0,1310,400,0,0,0,0,0,0,0,164990.0,4,1,1,0,3,0,4,0,5,2,2,0,2,1,0,12,14,2,2,4,2,2,4,0,2,6,1,0,1,4,2,7,2,1,96,0,5,5,2,3,4,1,6,5,0,6,4,0,0,2,0,3,1,4,1,2,6,0
403,60,10200,1940,1997,0,0,0,672,672,672,0,0,672,240,168,0,0,0,0,0,0,108000.0,4,1,1,3,3,0,4,0,19,2,2,0,2,1,0,13,15,2,3,4,2,4,4,3,6,6,1,0,1,4,4,7,3,5,32,3,5,5,0,3,0,1,9,4,1,4,7,0,0,1,0,2,1,2,0,1,7,2
405,81,10364,1995,1996,0,0,0,806,806,806,766,0,1572,373,0,40,0,0,0,0,0,168000.0,4,1,1,0,3,0,4,0,8,2,2,0,5,1,0,8,8,2,3,4,2,2,4,3,6,6,1,2,1,4,4,7,5,3,86,0,5,5,2,3,4,1,9,4,5,5,4,0,0,2,1,3,1,5,1,2,4,1
406,78,9991,1976,1993,0,1116,0,165,1281,1620,0,0,1620,490,120,78,0,0,0,0,0,150000.0,4,1,1,0,3,0,0,0,19,1,2,0,2,1,0,10,11,2,3,4,1,4,4,3,1,6,1,0,1,4,4,2,5,1,84,3,5,5,2,3,1,1,9,4,0,3,3,1,0,2,0,3,1,6,1,2,5,3
407,51,10480,1936,1950,0,0,0,1064,1064,1166,0,473,1639,240,0,0,0,0,0,0,0,115000.0,4,1,1,3,3,0,4,0,18,2,2,0,0,1,0,8,8,2,3,4,0,4,4,3,6,6,1,0,1,0,4,1,3,5,28,3,5,5,2,3,4,1,9,4,4,5,4,0,0,1,0,3,1,4,0,1,2,2
408,63,15576,1915,1976,0,0,0,840,840,840,840,0,1680,308,0,0,160,0,0,0,0,177000.0,4,1,1,3,3,0,4,0,6,2,2,0,5,1,0,13,11,2,3,4,0,2,4,3,6,6,1,0,1,4,4,7,3,1,51,3,5,5,2,3,4,1,9,4,6,5,6,0,0,2,0,4,1,6,0,1,2,2
409,109,14154,2006,2006,350,0,0,1063,1063,1071,1101,0,2172,947,192,62,0,0,0,0,0,280000.0,4,1,1,3,3,0,0,0,16,2,2,0,5,1,0,12,14,1,2,4,2,0,1,3,6,6,1,0,1,4,2,7,2,1,97,2,5,5,2,3,4,1,6,5,5,6,4,0,0,2,1,3,1,7,1,3,7,1
410,85,10800,2007,2008,100,789,0,245,1034,1050,1028,0,2078,836,0,102,0,0,0,0,0,339750.0,1,1,1,3,3,0,4,0,21,2,2,0,5,1,0,12,14,3,2,4,2,0,4,3,2,6,1,0,1,4,0,7,2,1,99,0,5,5,2,3,4,1,6,5,5,7,4,1,0,2,1,3,1,6,1,3,3,2
412,100,34650,1955,1955,0,1056,0,0,1056,1056,0,0,1056,572,264,0,0,0,0,0,0,145000.0,4,1,1,3,0,0,4,0,8,2,2,1,2,3,0,13,15,2,3,4,1,4,4,2,5,6,1,4,0,4,4,7,3,1,46,0,5,5,2,3,4,1,9,4,15,4,4,1,0,1,0,3,1,3,0,2,0,0
413,43,4403,2009,2009,432,578,0,892,1470,1478,0,0,1478,484,0,144,0,0,0,0,0,222000.0,1,1,1,1,3,0,4,0,21,2,2,0,2,1,0,8,8,3,0,4,2,0,4,0,2,6,1,0,1,4,2,7,2,1,100,0,5,5,2,3,4,1,6,5,0,6,4,1,0,2,1,2,1,5,1,2,5,4
414,56,8960,1927,1950,0,0,0,1008,1008,1028,0,0,1028,360,0,0,130,0,0,0,0,115000.0,5,1,0,3,3,0,4,0,17,0,2,0,2,1,0,14,16,2,3,4,1,4,4,3,6,6,1,2,1,0,4,7,2,5,19,3,5,5,2,3,4,1,9,4,1,4,5,0,0,1,0,2,1,3,1,2,2,4
415,59,11228,1993,1993,0,50,531,499,1080,1080,1017,0,2097,678,196,187,0,0,0,0,0,228000.0,4,1,1,1,3,0,1,0,20,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,1,2,1,0,1,4,2,7,5,1,84,3,5,5,2,3,4,1,9,4,5,6,4,0,1,2,1,3,1,7,1,3,11,2
416,73,8899,2007,2007,0,24,0,1316,1340,1340,0,0,1340,396,100,30,0,0,0,0,0,181134.0,4,1,1,0,3,0,4,0,8,2,2,0,2,1,0,12,14,2,2,4,2,2,4,0,2,6,1,0,1,4,2,7,3,1,98,0,5,5,2,3,4,1,6,5,0,6,4,0,0,2,0,3,1,4,0,2,7,1
417,74,7844,1978,1978,203,209,0,463,672,672,728,0,1400,440,0,0,0,0,0,0,0,149500.0,4,1,1,3,3,0,4,0,19,2,2,0,5,3,0,6,6,1,3,4,1,4,4,3,0,6,1,4,1,4,4,7,5,1,69,0,5,5,2,3,4,1,9,4,5,5,6,0,0,1,1,3,1,4,1,2,2,0
418,86,22420,1918,1950,0,1128,0,242,1370,1370,1254,0,2624,864,0,0,0,0,0,0,0,239000.0,4,1,1,0,3,0,4,0,6,1,2,0,5,3,0,13,13,2,3,4,0,2,4,3,1,6,2,4,0,0,4,7,2,5,10,3,5,5,0,3,4,1,9,4,6,5,5,1,0,2,1,4,1,8,1,3,10,1
419,60,8160,1940,1950,0,312,0,444,756,756,378,0,1134,240,0,0,0,0,0,0,0,126000.0,4,1,1,3,3,0,4,0,7,2,2,0,0,1,0,8,8,2,3,4,0,4,4,3,0,6,1,1,0,1,4,7,3,5,32,3,5,5,1,3,4,1,9,1,4,4,5,1,0,1,1,3,1,5,0,1,3,1
420,65,8450,1968,1968,0,775,0,281,1056,1056,0,0,1056,304,0,85,184,0,0,0,0,142000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,12,14,2,3,4,1,4,4,3,1,6,1,0,1,4,4,7,1,1,59,3,5,5,2,3,4,1,9,4,0,4,5,1,0,1,0,3,1,4,1,1,6,4
421,78,7060,1997,1998,200,1309,0,35,1344,1344,0,0,1344,784,0,0,0,0,0,0,0,206300.0,5,1,1,3,3,0,4,0,11,2,2,2,6,1,0,12,14,1,3,2,2,2,1,1,2,6,1,0,1,4,4,7,3,1,88,0,5,5,2,3,4,1,9,2,10,6,4,2,0,2,0,2,2,6,0,4,10,2
422,101,16635,1977,2000,126,1246,0,356,1602,1602,0,0,1602,529,240,0,0,0,0,0,0,215000.0,4,1,1,0,3,0,2,0,14,2,2,0,2,1,0,5,5,3,2,4,1,2,4,3,0,6,1,2,1,4,2,7,5,1,68,0,5,5,2,3,4,1,9,4,0,5,6,0,1,2,0,3,1,6,1,2,5,3
423,100,21750,1954,1954,0,0,0,988,988,988,0,0,988,520,0,0,0,0,0,0,0,113000.0,4,1,1,3,1,0,4,1,11,0,2,0,2,3,0,6,6,2,3,4,1,4,4,3,6,6,1,0,1,0,4,7,3,1,45,2,5,5,0,3,4,1,9,4,0,4,4,0,0,1,0,2,1,2,0,2,1,2
424,80,9200,1998,1998,473,986,0,484,1470,1470,1160,0,2630,696,0,66,0,0,0,0,0,315000.0,4,1,1,3,3,0,4,0,15,2,2,0,5,1,0,12,14,1,2,4,2,2,4,3,2,6,1,2,1,4,2,7,5,1,89,0,5,5,2,3,4,1,9,4,5,7,4,1,0,2,1,4,1,6,1,3,5,2
425,72,9000,1956,1956,74,616,0,580,1196,1196,0,0,1196,297,0,44,0,0,0,0,0,139000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,13,15,1,3,4,1,2,4,3,3,6,1,2,1,0,4,7,2,1,47,2,5,5,2,3,4,1,9,4,0,5,4,1,0,1,0,2,1,4,1,1,4,2
426,60,3378,1946,1992,0,0,0,651,651,707,682,0,1389,240,0,0,126,0,0,0,0,135000.0,5,1,0,3,1,0,4,0,17,2,2,0,5,1,0,6,6,2,3,2,1,4,4,3,6,6,1,2,1,4,4,7,2,5,38,3,5,5,1,3,4,1,9,4,5,6,7,0,0,1,1,3,1,4,2,1,8,3
427,81,12800,1989,1989,145,1518,0,0,1518,1644,0,0,1644,569,80,0,0,0,396,0,0,275000.0,4,1,1,3,2,0,4,1,20,2,2,0,7,1,0,13,15,1,2,4,2,2,4,1,2,6,1,2,1,4,2,7,5,1,80,0,5,5,2,3,4,1,9,4,8,6,4,1,1,2,0,2,1,3,1,2,7,3
428,77,8593,1957,1957,0,288,0,619,907,907,0,0,907,352,0,0,0,0,0,0,0,109008.0,4,1,1,0,3,0,4,0,12,2,2,0,2,3,0,8,8,2,3,4,1,4,4,3,5,6,1,0,1,4,4,7,3,5,55,3,5,5,2,3,4,1,9,4,0,3,5,0,0,1,0,3,1,3,0,1,6,2
429,64,6762,2007,2007,108,664,0,544,1208,1208,0,0,1208,628,105,54,0,0,0,0,0,195400.0,4,1,1,3,3,0,4,0,5,2,2,0,2,1,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,3,1,98,2,5,5,2,3,4,1,6,5,0,6,4,1,0,2,0,2,1,4,0,2,8,1
430,130,11457,1988,1988,0,1005,0,387,1392,1412,0,0,1412,576,0,0,169,0,0,0,0,175000.0,4,1,1,0,3,0,0,0,23,2,2,0,2,1,0,6,6,2,3,4,1,2,4,2,2,6,1,4,1,4,2,7,5,1,79,3,5,5,2,3,4,1,9,4,0,5,4,1,0,2,0,3,1,4,1,2,2,3
433,24,1920,1971,1971,376,471,0,294,765,765,600,0,1365,440,240,36,0,0,0,0,0,122500.0,5,1,1,3,3,0,4,0,2,2,2,4,5,1,0,6,6,1,3,4,1,4,4,3,0,6,1,0,1,4,4,2,3,5,62,3,5,5,2,3,4,1,9,4,13,4,4,1,0,1,1,2,1,4,0,2,7,1
434,100,10839,1997,1998,0,0,0,926,926,926,678,0,1604,470,0,36,0,0,0,0,0,181000.0,4,1,1,0,3,0,0,0,8,2,2,0,5,1,0,12,14,2,3,4,2,2,4,3,6,6,1,0,1,4,4,7,5,1,88,0,5,5,2,3,4,1,9,4,5,5,4,0,0,2,1,3,1,5,1,2,6,2
435,21,1890,1972,1972,0,495,0,135,630,630,0,0,630,0,88,0,0,0,0,0,0,81000.0,5,1,1,3,3,0,4,0,10,2,2,3,6,1,0,5,5,2,3,2,1,2,4,0,0,6,1,2,1,4,4,7,3,6,103,1,3,3,2,3,4,1,9,4,14,3,6,1,0,1,0,1,1,1,0,0,5,2
436,43,10667,1996,1996,0,385,344,70,799,827,834,0,1661,550,158,61,0,0,0,0,0,212000.0,4,1,1,1,3,0,1,0,5,4,2,0,5,1,0,12,14,2,2,4,2,2,4,0,2,0,1,0,1,4,2,7,5,1,87,2,5,5,2,3,4,1,5,4,5,6,5,1,0,2,1,3,1,4,1,2,3,3
437,40,4400,1920,1950,0,0,0,648,648,734,384,0,1118,440,0,0,0,0,0,0,0,116000.0,5,1,1,3,3,0,4,0,17,2,2,0,0,1,0,11,13,2,3,4,0,1,4,3,6,6,1,4,1,0,4,7,3,5,81,3,5,5,2,3,4,1,9,4,4,5,7,0,0,1,0,2,1,4,0,2,9,0
438,50,6000,1926,2004,0,0,0,884,884,904,0,0,904,180,0,0,105,0,0,0,0,119000.0,5,1,1,3,3,0,4,0,3,2,2,0,1,1,0,13,15,2,2,4,2,4,4,3,6,6,1,2,1,4,4,7,3,5,18,3,5,5,2,3,4,1,9,4,3,5,6,0,0,1,0,2,1,2,0,1,0,3
439,40,4280,1913,2002,0,365,0,75,440,694,0,0,694,352,0,0,34,0,0,0,0,90350.0,4,1,1,3,3,0,4,0,6,2,2,0,2,1,0,14,13,2,3,4,2,4,4,3,3,6,1,4,0,4,2,7,2,5,81,3,2,5,1,3,2,1,9,4,1,4,5,0,0,1,0,2,1,2,1,1,2,1
440,67,12354,1920,2000,0,0,0,684,684,684,512,0,1196,528,0,46,0,0,0,0,800,110000.0,4,1,0,3,3,0,0,0,7,2,2,0,0,1,0,13,15,2,3,4,0,4,0,2,6,6,1,2,1,4,2,7,3,5,96,3,5,5,2,3,0,3,4,4,4,5,7,0,0,1,0,3,1,5,0,2,7,3
441,105,15431,2008,2008,200,1767,539,788,3094,2402,0,0,2402,672,0,72,0,0,170,0,0,555000.0,4,1,1,3,3,0,4,0,16,2,2,0,2,3,0,12,14,3,0,4,2,0,4,1,2,0,1,0,1,4,0,7,2,1,99,0,5,5,2,3,4,1,9,4,0,9,4,1,0,2,0,2,1,8,2,3,3,3
442,92,12108,1955,1955,270,133,0,1307,1440,1440,0,0,1440,0,0,0,0,0,0,0,0,118000.0,4,1,1,3,3,0,4,0,7,2,2,2,2,1,0,12,14,1,3,4,1,4,4,3,0,6,1,4,0,1,1,7,3,6,103,1,3,3,2,3,4,1,9,4,10,3,3,0,0,2,0,4,2,6,0,0,8,2
443,52,6240,1930,1992,0,0,0,1078,1078,1128,445,0,1573,360,0,0,0,0,0,0,0,162900.0,5,1,1,3,3,0,4,0,3,2,2,0,0,1,0,8,8,2,3,4,2,4,4,3,6,6,1,4,1,4,4,7,2,5,22,3,5,5,1,3,4,1,9,4,4,4,6,0,0,2,0,3,1,6,1,2,5,2
444,53,3922,2006,2007,72,0,0,1258,1258,1258,0,0,1258,648,144,16,0,0,0,0,0,172500.0,4,1,1,3,3,0,4,0,0,2,2,4,2,1,0,14,16,1,2,4,2,0,4,0,6,6,1,0,1,4,2,7,2,1,98,0,5,5,2,3,4,1,6,5,11,6,4,0,0,2,0,2,1,4,1,3,5,1
445,70,8750,1994,1995,0,642,0,273,915,933,975,0,1908,493,144,133,0,0,0,0,0,210000.0,4,1,1,3,3,0,4,0,5,2,2,0,5,1,0,12,14,2,2,2,2,2,4,3,2,6,1,0,1,4,2,7,5,1,85,3,5,5,2,3,4,1,9,4,5,6,4,1,0,2,1,4,1,6,1,2,6,2
446,73,9855,1956,1956,0,0,0,1436,1436,1689,0,0,1689,480,0,0,0,0,0,0,0,127500.0,4,1,1,3,3,0,0,0,7,2,2,0,2,3,0,13,15,2,3,4,1,4,4,3,6,6,1,1,1,4,4,7,2,1,47,3,5,5,2,3,2,1,0,4,0,5,4,0,0,1,0,3,1,5,1,2,10,3
447,137,16492,1966,2002,0,247,713,557,1517,1888,0,0,1888,578,0,0,0,0,0,0,0,190000.0,4,1,1,0,3,0,0,0,12,3,2,0,2,1,0,3,11,2,2,4,1,4,4,3,0,5,1,0,1,4,2,4,2,1,57,0,5,5,2,3,4,1,9,4,0,5,5,0,0,2,1,2,1,4,1,2,5,4
448,82,11214,1998,1999,0,0,0,930,930,956,930,0,1886,431,89,0,0,0,0,0,0,199900.0,4,1,1,0,3,0,0,0,8,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,6,6,1,2,1,4,2,7,5,1,89,0,5,5,2,3,4,1,9,4,5,6,4,0,0,2,1,4,1,8,1,2,6,0
449,50,8600,1937,1950,0,0,0,780,780,780,596,0,1376,198,0,0,0,0,0,0,0,119500.0,5,1,1,3,0,0,4,0,9,2,2,0,0,1,0,8,8,2,3,4,0,4,4,3,6,6,1,4,1,4,4,7,2,5,29,3,5,5,0,3,4,1,9,4,4,5,5,0,0,2,0,3,1,5,1,1,5,0
450,50,6000,1948,2002,0,331,0,318,649,679,504,0,1183,308,0,176,0,0,0,0,0,120000.0,5,1,1,3,3,0,4,0,17,2,2,0,0,1,0,8,8,2,3,2,1,4,4,3,0,6,1,0,1,4,4,7,3,5,72,3,5,5,2,3,4,1,9,4,4,2,6,0,0,1,1,2,1,4,0,1,5,1
451,70,5684,1930,2005,0,0,0,813,813,813,0,0,813,270,0,113,0,0,0,0,0,110000.0,5,1,1,3,3,0,4,0,17,2,2,0,2,3,0,13,15,2,3,4,0,4,4,3,6,6,1,0,1,0,2,7,3,5,24,3,1,1,0,3,4,1,9,4,1,5,7,0,0,1,0,2,1,3,0,1,5,0
452,62,70761,1975,1975,0,655,0,878,1533,1533,0,0,1533,576,200,54,0,0,0,0,0,280000.0,4,1,1,0,2,0,4,1,4,2,2,0,2,1,6,10,11,2,3,4,1,2,4,1,0,6,1,4,1,4,2,7,5,1,66,3,5,5,2,3,4,1,9,4,0,6,4,1,0,2,0,2,1,3,2,2,11,0
453,73,9303,1996,1997,42,742,0,130,872,888,868,0,1756,422,144,122,0,0,0,0,0,204000.0,4,1,1,0,3,0,0,0,23,2,2,0,5,3,0,12,14,1,2,4,2,0,4,3,0,6,1,0,1,4,4,7,3,1,87,0,5,5,2,3,4,1,9,4,5,5,4,1,0,2,1,3,1,5,0,2,6,1
454,75,9000,2008,2008,0,0,0,768,768,786,804,0,1590,676,0,30,0,0,0,0,0,210000.0,1,1,1,3,3,0,4,0,21,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,6,6,1,0,1,4,2,7,3,1,99,2,5,5,2,3,4,1,9,4,5,7,4,0,0,2,1,3,1,4,0,2,5,3
455,63,9297,1976,1976,0,1606,0,122,1728,1728,0,0,1728,560,0,0,0,0,0,0,0,188000.0,4,1,1,3,3,0,4,0,11,2,2,2,2,1,0,10,11,2,3,4,1,4,4,3,0,6,1,4,1,4,4,7,3,5,67,3,5,5,2,3,4,1,9,3,10,4,4,2,0,2,0,4,2,6,0,2,6,0
456,80,9600,1973,1973,320,916,0,326,1242,1242,0,0,1242,528,0,0,0,0,0,0,0,175500.0,4,1,1,3,3,0,4,0,14,2,2,0,2,3,0,6,6,1,3,4,1,4,4,3,0,6,1,1,1,4,4,7,5,1,64,3,5,5,2,3,4,1,9,4,0,6,5,0,0,1,1,3,1,4,1,2,8,1
458,53,53227,1954,1994,0,1116,0,248,1364,1663,0,0,1663,529,224,137,0,0,0,0,0,256000.0,4,1,1,0,2,0,1,1,4,2,2,0,2,0,4,10,11,2,3,4,1,2,4,1,1,6,1,0,1,4,2,2,2,1,45,0,5,5,2,3,4,1,9,4,0,3,5,1,0,1,0,2,1,4,2,2,2,2
459,40,5100,1925,1996,0,0,0,588,588,833,833,0,1666,228,192,63,0,0,0,0,0,161000.0,5,1,0,3,3,0,4,0,17,2,2,0,5,3,0,11,16,2,3,2,2,4,4,3,6,6,1,1,1,4,2,7,2,5,17,3,5,5,2,3,2,1,9,4,6,7,6,0,0,1,0,3,1,5,1,1,5,2
460,63,7015,1950,1950,161,185,0,524,709,979,224,0,1203,352,0,0,248,0,0,0,0,110000.0,4,1,1,0,0,0,0,0,3,2,2,0,0,1,0,8,8,0,3,4,1,4,4,3,3,6,1,4,1,4,2,7,5,5,41,3,5,5,2,3,4,1,9,4,4,4,3,1,0,1,0,3,1,3,1,1,6,3
461,75,8004,2009,2009,110,544,0,288,832,832,1103,0,1935,552,0,150,0,0,0,0,0,263435.0,1,1,1,0,3,0,4,0,21,6,2,0,5,1,0,12,14,3,2,4,2,2,4,3,2,6,1,0,1,4,4,7,3,3,100,0,5,5,2,3,4,1,6,5,5,7,4,1,0,2,1,3,1,6,0,2,11,3
462,60,7200,1936,2007,0,350,210,0,560,575,560,0,1135,576,256,0,0,0,0,0,0,155000.0,4,1,1,3,3,0,4,0,18,1,2,0,5,1,0,13,15,2,2,2,2,2,1,3,0,1,1,0,1,4,2,7,3,5,62,2,5,5,2,3,2,1,9,4,6,6,8,1,0,1,0,3,1,4,0,2,3,3
463,60,8281,1965,1965,0,553,311,0,864,864,0,0,864,360,0,0,236,0,0,0,0,62383.0,4,1,1,0,3,0,4,0,19,2,2,0,2,1,0,8,8,2,3,4,1,4,4,3,5,1,1,2,1,4,4,7,4,5,56,3,5,5,2,3,1,1,9,4,0,4,4,0,0,1,0,3,1,3,1,1,11,3
464,74,11988,1934,1995,0,326,0,389,715,849,811,0,1660,240,0,0,0,0,0,0,0,188700.0,4,1,1,0,1,0,4,1,6,2,2,0,5,3,0,11,13,2,3,4,1,4,4,3,3,6,1,1,1,0,4,7,2,5,31,3,5,5,2,3,4,1,9,4,6,5,6,0,0,1,1,3,1,4,1,1,7,2
465,60,8430,1978,1978,136,616,0,424,1040,1040,0,0,1040,0,0,0,0,0,0,0,0,124000.0,4,1,1,3,1,0,4,1,5,2,2,0,2,1,0,6,6,1,3,4,1,2,4,3,5,6,1,4,1,4,4,7,3,6,103,1,3,3,2,3,4,1,9,4,0,4,4,0,0,2,0,3,1,3,0,0,7,3
466,48,3072,2004,2004,18,0,0,1375,1375,1414,0,0,1414,398,144,20,0,0,0,0,0,178740.0,5,1,1,3,3,0,4,0,0,2,2,4,2,3,0,12,14,1,2,4,2,2,4,3,6,6,1,0,1,4,2,7,5,1,95,0,5,5,2,3,4,1,9,4,11,6,4,0,0,2,0,2,1,4,1,2,4,0
467,85,10628,1970,1970,0,778,0,499,1277,1277,0,0,1277,526,0,0,0,0,176,0,0,167000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,0,4,10,11,2,3,2,1,4,1,1,2,6,1,4,1,4,4,7,4,1,61,3,5,5,2,3,1,1,9,4,0,6,4,1,0,1,0,2,1,3,1,2,3,1
468,79,9480,1942,1995,224,386,0,342,728,888,756,0,1644,312,168,0,0,0,0,0,0,146500.0,4,1,1,3,3,0,4,0,12,0,2,0,5,1,0,8,8,3,3,4,1,4,4,3,3,6,1,0,1,4,2,7,2,1,34,3,5,5,2,3,4,1,9,4,6,4,6,0,0,1,1,3,1,5,2,1,5,1
469,98,11428,2006,2006,248,0,0,1626,1626,1634,0,0,1634,866,0,44,0,0,0,0,0,250000.0,4,1,1,0,3,0,4,0,16,2,2,0,2,1,0,12,14,3,2,4,2,2,4,3,6,6,1,0,1,4,2,7,2,1,97,2,5,5,2,3,4,1,9,4,0,7,4,0,0,2,0,3,1,5,1,3,4,1
